Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
28-07-2000,WIPRO,EQ,2512.1,2540,2584.5,2412,2480,2450.15,2499.75,444003,1.1099E+14,,,
31-07-2000,WIPRO,EQ,2450.15,2420,2445,2350,2425,2411.3,2404.67,212058,5.0993E+13,,,
01-08-2000,WIPRO,EQ,2411.3,2430,2480,2388.15,2415,2402.7,2428.95,286231,6.95242E+13,,,
02-08-2000,WIPRO,EQ,2402.7,2383,2461,2360,2436.5,2440.5,2411.54,151761,3.65978E+13,,,
03-08-2000,WIPRO,EQ,2440.5,2415,2460,2362,2374,2375.9,2411.98,195303,4.71067E+13,,,
04-08-2000,WIPRO,EQ,2375.9,2390,2409,2110,2190,2198.45,2250.99,497522,1.11992E+14,,,
07-08-2000,WIPRO,EQ,2198.45,2220,2260,2136.5,2210,2204.6,2202.43,278255,6.12838E+13,,,
08-08-2000,WIPRO,EQ,2204.6,2215,2437,2215,2422,2383.4,2312.47,411263,9.51035E+13,,,
09-08-2000,WIPRO,EQ,2383.4,2472,2551,2425.2,2460,2448.05,2490.79,320235,7.97638E+13,,,
10-08-2000,WIPRO,EQ,2448.05,2450,2573,2280,2340,2321.45,2428.57,418604,1.01661E+14,,,
11-08-2000,WIPRO,EQ,2321.45,2313,2414,2276.35,2385,2363.95,2344.49,488228,1.14465E+14,,,
14-08-2000,WIPRO,EQ,2363.95,2370,2475,2336.3,2465,2441.35,2396.01,391332,9.37637E+13,,,
16-08-2000,WIPRO,EQ,2441.35,2500,2595,2492.25,2568,2561.85,2551.73,322340,8.22526E+13,,,
17-08-2000,WIPRO,EQ,2561.85,2585,2619,2475,2493,2496.45,2542.11,303350,7.71149E+13,,,
18-08-2000,WIPRO,EQ,2496.45,2516.15,2689.8,2494,2628,2645.2,2584.56,509868,1.31778E+14,,,
21-08-2000,WIPRO,EQ,2645.2,2669,2749,2635,2703,2699.2,2696.09,388778,1.04818E+14,,,
22-08-2000,WIPRO,EQ,2699.2,2705,2850,2705,2770,2768.2,2760.26,331910,9.16157E+13,,,
23-08-2000,WIPRO,EQ,2768.2,2760,2839,2715,2760,2779.15,2788.52,608953,1.69808E+14,,,
24-08-2000,WIPRO,EQ,2779.15,2774,3085,2761,3060,3062.05,2943.44,1148923,3.38179E+14,,,
25-08-2000,WIPRO,EQ,3062.05,3074,3170,3025,3074,3085.65,3102.61,948872,2.94398E+14,,,
28-08-2000,WIPRO,EQ,3085.65,3093,3140,3032,3064,3051.45,3085.77,468338,1.44518E+14,,,
29-08-2000,WIPRO,EQ,3051.45,3043.1,3150,3002,3145,3105.8,3072.2,568987,1.74804E+14,,,
30-08-2000,WIPRO,EQ,3105.8,3190,3367,3176,3255,3271.85,3267.03,1349551,4.40902E+14,,,
31-08-2000,WIPRO,EQ,3271.85,3230,3291,3165,3281,3261.45,3232.19,789559,2.552E+14,,,
04-09-2000,WIPRO,EQ,3261.45,3299,3470,3299,3448,3452.45,3405.45,790262,2.6912E+14,,,
05-09-2000,WIPRO,EQ,3452.45,3460,3460,3350,3365,3379.35,3389.06,457000,1.5488E+14,,,
06-09-2000,WIPRO,EQ,3379.35,3260,3396,3251,3357,3358.05,3339,636714,2.12599E+14,,,
07-09-2000,WIPRO,EQ,3358.05,3350,3400,3301,3344,3348.45,3358.38,418752,1.40633E+14,,,
08-09-2000,WIPRO,EQ,3348.45,3387.95,3395,3275.05,3325,3327.35,3355.6,463450,1.55515E+14,,,
11-09-2000,WIPRO,EQ,3327.35,3345,3368,3220,3232,3260.95,3316.66,431545,1.43129E+14,,,
12-09-2000,WIPRO,EQ,3260.95,3250,3310,3186,3241,3240.15,3255.35,543001,1.76766E+14,,,
13-09-2000,WIPRO,EQ,3240.15,3380,3409,3240,3280,3264.8,3331.54,481101,1.60281E+14,,,
14-09-2000,WIPRO,EQ,3264.8,3280,3300,3140,3190,3180.85,3218.78,529480,1.70428E+14,,,
15-09-2000,WIPRO,EQ,3180.85,3190,3190,2927.05,2937,2954.8,3046.02,671290,2.04476E+14,,,
18-09-2000,WIPRO,EQ,2954.8,2856.3,2856.3,2680.25,2710,2699.8,2740.99,628030,1.72142E+14,,,
19-09-2000,WIPRO,EQ,2699.8,2681,2760,2483.85,2686.1,2634,2621.35,778141,2.03978E+14,,,
20-09-2000,WIPRO,EQ,2634,2770,2809,2576.05,2756.3,2756.95,2725.13,526893,1.43585E+14,,,
21-09-2000,WIPRO,EQ,2756.95,2750,2750,2630,2638,2649.65,2679.67,297793,7.97988E+13,,,
22-09-2000,WIPRO,EQ,2649.65,2601.55,2602.05,2425,2465,2459.95,2486.37,665547,1.6548E+14,,,
25-09-2000,WIPRO,EQ,2459.95,2570,2846,2548.7,2842,2813.4,2689.6,699491,1.88135E+14,,,
26-09-2000,WIPRO,EQ,2813.4,2849,2869,2621,2724,2695.6,2693.27,517722,1.39436E+14,,,
27-09-2000,WIPRO,EQ,2695.6,2679,2770,2581,2724,2721.15,2701.68,594739,1.6068E+14,,,
28-09-2000,WIPRO,EQ,2721.15,2711.6,2750,2615.35,2641.1,2650.4,2668.46,373237,9.95968E+13,,,
29-09-2000,WIPRO,EQ,2650.4,2690,2725,2637,2660,2656.45,2670.02,321242,8.57724E+13,,,
03-10-2000,WIPRO,EQ,2656.45,2626,2650,2510,2641,2624.7,2610.65,363964,9.50182E+13,,,
04-10-2000,WIPRO,EQ,2624.7,2610,2699.75,2601,2682.95,2686.9,2662.06,253344,6.74416E+13,,,
05-10-2000,WIPRO,EQ,2686.9,2680,2749.8,2630,2632,2643.9,2689.24,439248,1.18124E+14,,,
06-10-2000,WIPRO,EQ,2643.9,2625.25,2625.25,2531,2610,2608.15,2580.47,406209,1.04821E+14,,,
09-10-2000,WIPRO,EQ,2608.15,2570.25,2614.85,2513,2520,2527.95,2553.38,320408,8.18122E+13,,,
10-10-2000,WIPRO,EQ,2527.95,2560,2564.8,2410,2416,2437.7,2460.76,421457,1.03711E+14,,,
11-10-2000,WIPRO,EQ,2437.7,2355,2369.9,2251.05,2283,2285.35,2301.95,479440,1.10365E+14,,,
12-10-2000,WIPRO,EQ,2285.35,2251.35,2370,2195,2333,2327.55,2266.58,537332,1.21791E+14,,,
13-10-2000,WIPRO,EQ,2327.55,2301,2301,2151.05,2333,2177.35,2206.33,515359,1.13705E+14,,,
16-10-2000,WIPRO,EQ,2177.35,2220,2351.55,2200,2208,2215.05,2295.57,377023,8.65481E+13,,,
17-10-2000,WIPRO,EQ,2215.05,2180,2196,2037.85,2106,2109.4,2121.46,447090,9.48482E+13,,,
18-10-2000,WIPRO,EQ,2109.4,2060,2070,1875,1919,1914.85,1975.82,529848,1.04689E+14,,,
19-10-2000,WIPRO,EQ,1914.85,1901,2221.25,1856,2221.25,2194.5,2048.63,788558,1.61546E+14,,,
20-10-2000,WIPRO,EQ,2194.5,2367,2374.85,2226,2275,2294.65,2314.58,806243,1.86611E+14,,,
23-10-2000,WIPRO,EQ,2294.65,2319,2319,2118.6,2129.9,2161.25,2222.27,401586,8.92432E+13,,,
24-10-2000,WIPRO,EQ,2161.25,2085,2222,2076,2209,2191.8,2153.99,484742,1.04413E+14,,,
25-10-2000,WIPRO,EQ,2191.8,2225,2348,2200,2290,2280.35,2275.06,451425,1.02702E+14,,,
26-10-2000,WIPRO,EQ,2280.35,2250,2309.95,2245,2295.15,2288.15,2283.78,103500,2.36371E+13,,,
27-10-2000,WIPRO,EQ,2288.15,2335,2348.75,2262.05,2315.5,2313.4,2306.47,366312,8.44889E+13,,,
30-10-2000,WIPRO,EQ,2313.4,2325,2337,2224.5,2251.95,2240.7,2266.54,244018,5.53077E+13,,,
31-10-2000,WIPRO,EQ,2240.7,2212,2398.9,2212,2375,2348.5,2294.85,482913,1.10821E+14,,,
01-11-2000,WIPRO,EQ,2348.5,2425,2449,2362,2413.7,2415,2409.66,498267,1.20065E+14,,,
02-11-2000,WIPRO,EQ,2415,2400,2417.7,2320,2374,2376,2364.76,422661,9.99491E+13,,,
03-11-2000,WIPRO,EQ,2376,2395.1,2434,2365,2419,2404.9,2399.21,407971,9.78808E+13,,,
06-11-2000,WIPRO,EQ,2404.9,2420,2435,2325,2334,2339.7,2374.8,507274,1.20467E+14,,,
07-11-2000,WIPRO,EQ,2339.7,2325,2349.85,2288.1,2318,2322.9,2314.29,400559,9.27011E+13,,,
08-11-2000,WIPRO,EQ,2322.9,2340,2409,2325,2385.35,2378.5,2375.73,500897,1.18999E+14,,,
09-11-2000,WIPRO,EQ,2378.5,2372,2464.9,2370,2420,2423.25,2435.18,616013,1.5001E+14,,,
10-11-2000,WIPRO,EQ,2423.25,2445,2445,2340,2354.8,2348.4,2375.98,450099,1.06943E+14,,,
13-11-2000,WIPRO,EQ,2348.4,2339,2339,2165,2175,2185.9,2214.64,480618,1.0644E+14,,,
14-11-2000,WIPRO,EQ,2185.9,2175,2345,2161.5,2311.25,2312.1,2259.13,473730,1.07022E+14,,,
15-11-2000,WIPRO,EQ,2312.1,2387.8,2494.9,2355,2376.3,2372.9,2392.55,651996,1.55993E+14,,,
16-11-2000,WIPRO,EQ,2372.9,2380,2409,2355,2380,2374.4,2383.68,313888,7.48208E+13,,,
17-11-2000,WIPRO,EQ,2374.4,2355.65,2410,2332.35,2391,2400.9,2374.94,406459,9.65315E+13,,,
20-11-2000,WIPRO,EQ,2400.9,2410,2509.5,2391.15,2486,2480.95,2466.47,734156,1.81077E+14,,,
21-11-2000,WIPRO,EQ,2480.95,2480,2569.9,2460.5,2562,2548.1,2515.06,715468,1.79944E+14,,,
22-11-2000,WIPRO,EQ,2548.1,2588.7,2597.9,2448,2448,2473.6,2524.6,607546,1.53381E+14,,,
23-11-2000,WIPRO,EQ,2473.6,2441,2484,2361,2455,2443.1,2422.44,593668,1.43812E+14,,,
24-11-2000,WIPRO,EQ,2443.1,2474,2518,2435.25,2514,2491.8,2476.47,544718,1.34898E+14,,,
27-11-2000,WIPRO,EQ,2491.8,2525,2629,2515.2,2626.8,2618.35,2573.22,585141,1.5057E+14,,,
28-11-2000,WIPRO,EQ,2618.35,2620,2634.9,2560,2600,2597.1,2601.57,436775,1.1363E+14,,,
29-11-2000,WIPRO,EQ,2597.1,2500.05,2628.7,2500.05,2627,2613,2581.12,545776,1.40871E+14,,,
30-11-2000,WIPRO,EQ,2613,2601,2619,2552,2570,2577.6,2585.42,411961,1.06509E+14,,,
01-12-2000,WIPRO,EQ,2577.6,2561.1,2849,2531.25,2847,2820.1,2709.35,1323624,3.58616E+14,,,
04-12-2000,WIPRO,EQ,2820.1,2850,2867.4,2765,2780,2783.05,2815.62,664044,1.8697E+14,,,
05-12-2000,WIPRO,EQ,2783.05,2800,2941.1,2795.25,2913,2922.75,2888.48,923488,2.66747E+14,,,
06-12-2000,WIPRO,EQ,2922.75,3000,3099.7,2900,2910.15,2918.75,2976.12,633658,1.88584E+14,,,
07-12-2000,WIPRO,EQ,2918.75,2900,2989.9,2875,2930.1,2935.4,2931.34,877400,2.57196E+14,,,
08-12-2000,WIPRO,EQ,2935.4,2943,3038,2935,3005,3010.45,2982.35,722465,2.15464E+14,,,
11-12-2000,WIPRO,EQ,3010.45,3025,3048,2960,2991,2997.95,2993.7,503634,1.50773E+14,,,
12-12-2000,WIPRO,EQ,2997.95,3012,3042.95,2961.55,2980.1,2986.05,3002.72,556708,1.67164E+14,,,
13-12-2000,WIPRO,EQ,2986.05,3001.25,3045,2991.85,3023,3010.45,3017.97,455879,1.37583E+14,,,
14-12-2000,WIPRO,EQ,3010.45,3025,3039.8,2916.65,2948,2939.85,2976.93,471458,1.4035E+14,,,
15-12-2000,WIPRO,EQ,2939.85,2906,2929.5,2727.1,2770.1,2782.3,2825.14,932100,2.63331E+14,,,
18-12-2000,WIPRO,EQ,2782.3,2745,2870,2661,2766.3,2810.7,2757.87,775283,2.13813E+14,,,
19-12-2000,WIPRO,EQ,2810.7,2770,2770,2631,2655,2652.15,2697.47,594948,1.60485E+14,,,
20-12-2000,WIPRO,EQ,2652.15,2580,2645,2554,2608,2616.15,2603.68,708251,1.84406E+14,,,
21-12-2000,WIPRO,EQ,2616.15,2600,2600,2451.1,2514.25,2499.8,2506.91,709054,1.77753E+14,,,
22-12-2000,WIPRO,EQ,2499.8,2539,2553.7,2272.5,2290.25,2304.45,2405.3,997857,2.40015E+14,,,
26-12-2000,WIPRO,EQ,2304.45,2315,2340,2131,2186,2181,2217.23,727903,1.61393E+14,,,
27-12-2000,WIPRO,EQ,2181,2190,2320,2150,2270,2247.3,2259.91,705033,1.59331E+14,,,
28-12-2000,WIPRO,EQ,2247.3,2276,2379,2261.3,2309.8,2297.05,2301.51,544954,1.25422E+14,,,
29-12-2000,WIPRO,EQ,2297.05,2285.55,2415,2181,2409.7,2399.25,2347.48,1003668,2.35609E+14,,,
01-01-2001,WIPRO,EQ,2399.25,2382.15,2455,2340,2365,2365.95,2395.97,626784,1.50175E+14,,,
02-01-2001,WIPRO,EQ,2365.95,2356,2435,2341.3,2418,2414.8,2384.5,586996,1.39969E+14,,,
03-01-2001,WIPRO,EQ,2414.8,2380,2433.7,2330.05,2405,2403.8,2391.67,590304,1.41181E+14,,,
04-01-2001,WIPRO,EQ,2403.8,2420,2779,2420,2655,2658,2668.77,769732,2.05424E+14,,,
05-01-2001,WIPRO,EQ,2658,2642.5,2814,2640,2790,2791.65,2736.49,845746,2.31438E+14,,,
08-01-2001,WIPRO,EQ,2791.65,2775,2785,2616.65,2656,2663.25,2702.6,901057,2.43519E+14,,,
09-01-2001,WIPRO,EQ,2663.25,2665,2743,2622,2719.75,2702.5,2704.49,747254,2.02094E+14,,,
10-01-2001,WIPRO,EQ,2702.5,2775,2808,2688,2694,2716,2752.56,887582,2.44313E+14,,,
11-01-2001,WIPRO,EQ,2716,2709,2748,2503,2514,2526.85,2606.3,1306501,3.40513E+14,,,
12-01-2001,WIPRO,EQ,2526.85,2560,2609,2446.1,2580,2560.45,2539.29,1242755,3.15572E+14,,,
15-01-2001,WIPRO,EQ,2560.45,2587,2590,2492,2565.3,2558.4,2542.73,672859,1.7109E+14,,,
16-01-2001,WIPRO,EQ,2558.4,2555,2595,2502.05,2525,2516.3,2537.69,614518,1.55946E+14,,,
17-01-2001,WIPRO,EQ,2516.3,2560,2594,2475,2530,2501.6,2522.96,661911,1.66997E+14,,,
18-01-2001,WIPRO,EQ,2501.6,2548,2669,2541.55,2649.5,2641.4,2608.58,1075835,2.8064E+14,,,
19-01-2001,WIPRO,EQ,2641.4,2655,2930,2655,2910,2913.25,2851.94,1506596,4.29672E+14,,,
22-01-2001,WIPRO,EQ,2913.25,2940,2991,2856,2882,2884.2,2903.47,770526,2.2372E+14,,,
23-01-2001,WIPRO,EQ,2884.2,2853,2870,2775,2827,2821.95,2828.51,522646,1.47831E+14,,,
24-01-2001,WIPRO,EQ,2821.95,2860,2894.9,2750,2885,2854.45,2816.93,919841,2.59113E+14,,,
25-01-2001,WIPRO,EQ,2854.45,2890,2900,2795.2,2837,2840.35,2843.68,743721,2.1149E+14,,,
29-01-2001,WIPRO,EQ,2840.35,2811.05,2811.05,2650.15,2716,2720,2722.57,510941,1.39107E+14,,,
30-01-2001,WIPRO,EQ,2720,2729.05,2844.9,2729.05,2830,2829.1,2794.97,569153,1.59076E+14,,,
31-01-2001,WIPRO,EQ,2829.1,2879.4,2889,2766.25,2790,2790.3,2829.9,784520,2.22011E+14,,,
01-02-2001,WIPRO,EQ,2790.3,2771,2798.8,2681.35,2747,2745.65,2742.73,855383,2.34609E+14,,,
02-02-2001,WIPRO,EQ,2745.65,2730,2864,2721,2807,2812.3,2814.96,847201,2.38484E+14,,,
05-02-2001,WIPRO,EQ,2812.3,2795,2849.85,2750,2809.9,2790.95,2792.06,622094,1.73692E+14,,,
06-02-2001,WIPRO,EQ,2790.95,2810,2880,2776.5,2864.9,2861.1,2844.12,693299,1.97182E+14,,,
07-02-2001,WIPRO,EQ,2861.1,2889,2919,2801,2826.15,2826.3,2863.57,989922,2.83471E+14,,,
08-02-2001,WIPRO,EQ,2826.3,2805,2897.8,2775.05,2884.55,2882.1,2849.57,803905,2.29078E+14,,,
09-02-2001,WIPRO,EQ,2882.1,2895,2984,2885.55,2940,2934.25,2936.36,1139473,3.34591E+14,,,
12-02-2001,WIPRO,EQ,2934.25,2922.25,3015,2871,3010,2981.35,2928.4,1029112,3.01366E+14,,,
13-02-2001,WIPRO,EQ,2981.35,3010,3071.8,2982.5,2999.8,3002.15,3028.38,969333,2.93551E+14,,,
14-02-2001,WIPRO,EQ,3002.15,2979,2980,2872,2903,2904.25,2922.8,799185,2.33586E+14,,,
15-02-2001,WIPRO,EQ,2904.25,2911,2950,2890,2938.05,2942.05,2925.28,584207,1.70897E+14,,,
16-02-2001,WIPRO,EQ,2942.05,2949,2974,2821,2830,2839.15,2900.27,761016,2.20715E+14,,,
19-02-2001,WIPRO,EQ,2839.15,2870,2900,2774,2858.5,2860.2,2827.08,734153,2.07551E+14,,,
20-02-2001,WIPRO,EQ,2860.2,2860,2875,2796.15,2824.8,2815,2825.51,568514,1.60634E+14,,,
21-02-2001,WIPRO,EQ,2815,2770,2788,2711,2740.1,2732.95,2741.77,650767,1.78425E+14,,,
22-02-2001,WIPRO,EQ,2732.95,2721,2721,2520,2620,2615.5,2595.93,972187,2.52373E+14,,,
23-02-2001,WIPRO,EQ,2615.5,2625,2648,2510,2512,2531.25,2582.64,738483,1.90724E+14,,,
26-02-2001,WIPRO,EQ,2531.25,2528,2550,2449,2524.75,2521.55,2503.54,539399,1.35041E+14,,,
27-02-2001,WIPRO,EQ,2521.55,2540,2547.7,2291.35,2384.8,2340.2,2402.75,914700,2.1978E+14,,,
28-02-2001,WIPRO,EQ,2340.2,2335,2634,2224,2580,2542.4,2450.73,1150461,2.81947E+14,,,
01-03-2001,WIPRO,EQ,2542.4,2550,2640,2360,2428,2404.95,2495.22,1064486,2.65613E+14,,,
02-03-2001,WIPRO,EQ,2404.95,2425,2425,2055.2,2090,2099.45,2210.2,1101013,2.43346E+14,,,
05-03-2001,WIPRO,EQ,2099.45,2051,2190,1922.15,2031,2006.85,2019.34,1281547,2.58789E+14,,,
07-03-2001,WIPRO,EQ,2006.85,2149.45,2167.4,1966.3,2153.5,2148.25,2082.89,893120,1.86027E+14,,,
08-03-2001,WIPRO,EQ,2148.25,2165,2319.8,2070,2219.75,2233.1,2187.34,827775,1.81062E+14,,,
09-03-2001,WIPRO,EQ,2233.1,2201,2201,1900,1963,1978.95,1996.07,709104,1.41542E+14,,,
12-03-2001,WIPRO,EQ,1978.95,1925.05,1950,1662.35,1662.35,1662.35,1821.02,450633,8.20611E+13,,,
13-03-2001,WIPRO,EQ,1662.35,1529.4,1780,1396.4,1396.4,1397.8,1505.04,633495,9.53437E+13,,,
14-03-2001,WIPRO,EQ,1397.8,1385.5,1614.75,1352,1576,1589.9,1521.35,428296,6.5159E+13,,,
15-03-2001,WIPRO,EQ,1589.9,1557,1736.7,1485.1,1679,1686.1,1647.59,668170,1.10087E+14,,,
16-03-2001,WIPRO,EQ,1686.1,1640,1804,1563,1649,1657,1704.8,700444,1.19412E+14,,,
19-03-2001,WIPRO,EQ,1657,1634,1709,1600,1646.5,1644,1649.07,255985,4.22138E+13,,,
20-03-2001,WIPRO,EQ,1644,1669,1675,1576,1628.9,1612.25,1607.51,242370,3.89611E+13,,,
21-03-2001,WIPRO,EQ,1612.25,1589,1614.7,1495,1600,1595.45,1555.3,230185,3.58008E+13,,,
22-03-2001,WIPRO,EQ,1595.45,1599,1601,1490,1503.35,1505.8,1537.7,336623,5.17626E+13,,,
23-03-2001,WIPRO,EQ,1505.8,1524,1575,1387.55,1400.55,1419.55,1455.26,422943,6.15493E+13,,,
26-03-2001,WIPRO,EQ,1419.55,1395,1439.85,1336.3,1409,1423.2,1391.87,334927,4.66176E+13,,,
27-03-2001,WIPRO,EQ,1423.2,1415.25,1507,1385.1,1427.1,1448.95,1453.89,491901,7.1517E+13,,,
28-03-2001,WIPRO,EQ,1448.95,1526,1564.9,1480,1490.25,1495.15,1518.25,460579,6.99273E+13,,,
29-03-2001,WIPRO,EQ,1495.15,1482,1482,1401.1,1422,1421.5,1428.5,325300,4.64689E+13,,,
30-03-2001,WIPRO,EQ,1421.5,1410.25,1410.25,1327.1,1336,1338.4,1356.56,353855,4.80026E+13,,,
02-04-2001,WIPRO,EQ,1338.4,1311.15,1311.15,1152.1,1278.5,1268.45,1229.01,444295,5.46045E+13,,,
03-04-2001,WIPRO,EQ,1268.45,1250,1354.6,1226.1,1279.9,1298.55,1297.53,515833,6.69311E+13,,,
04-04-2001,WIPRO,EQ,1298.55,1208.5,1249.9,1201.1,1229.5,1231.8,1222.93,253985,3.10607E+13,,,
06-04-2001,WIPRO,EQ,1231.8,1248,1330.35,1135,1159.95,1156.75,1230.35,678392,8.34663E+13,,,
09-04-2001,WIPRO,EQ,1156.75,1137,1180,1116.35,1160,1156.05,1151.05,310853,3.57809E+13,,,
10-04-2001,WIPRO,EQ,1156.05,1160,1165,1031,1089,1075.85,1082.98,461110,4.99375E+13,,,
11-04-2001,WIPRO,EQ,1075.85,1155,1155,903.75,903.75,903.75,939.41,618576,5.81099E+13,,,
12-04-2001,WIPRO,EQ,903.75,831.45,890,759.15,858,842.6,825.24,998629,8.24113E+13,,,
16-04-2001,WIPRO,EQ,842.6,846.5,977.45,846.5,977.45,977.45,929.41,523271,4.86332E+13,,,
17-04-2001,WIPRO,EQ,977.45,990,1133.85,966,1090.1,1079.4,1063.66,1067965,1.13596E+14,,,
18-04-2001,WIPRO,EQ,1079.4,1110,1252.1,1090,1252.1,1249.3,1191.56,776431,9.25167E+13,,,
19-04-2001,WIPRO,EQ,1249.3,1349.25,1449.2,1265,1279.85,1292.2,1331.07,907132,1.20746E+14,,,
20-04-2001,WIPRO,EQ,1292.2,1299,1424.95,1299,1375.2,1372.65,1356.78,1077552,1.462E+14,,,
23-04-2001,WIPRO,EQ,1372.65,1350,1415,1335,1359.9,1368.95,1383.31,625192,8.64836E+13,,,
24-04-2001,WIPRO,EQ,1368.95,1351,1518,1311,1510,1489.5,1385.1,667304,9.24282E+13,,,
25-04-2001,WIPRO,EQ,1489.5,1533.45,1574,1445.1,1462.1,1479.7,1503.67,628478,9.45025E+13,,,
26-04-2001,WIPRO,EQ,1479.7,1494.75,1588,1401,1419,1443.65,1509.31,1308473,1.97489E+14,,,
27-04-2001,WIPRO,EQ,1443.65,1400,1400,1226.35,1258,1246.45,1290.23,919678,1.18659E+14,,,
30-04-2001,WIPRO,EQ,1246.45,1235.6,1445.9,1223.3,1445.9,1417.05,1337.31,754907,1.00955E+14,,,
02-05-2001,WIPRO,EQ,1417.05,1523.4,1596,1473,1476,1501.85,1532.68,898033,1.3764E+14,,,
03-05-2001,WIPRO,EQ,1501.85,1509,1613.6,1480.15,1574,1586.35,1555.97,1727523,2.68798E+14,,,
04-05-2001,WIPRO,EQ,1586.35,1570,1665,1540,1660,1651.45,1599.58,1252789,2.00394E+14,,,
07-05-2001,WIPRO,EQ,1651.45,1664,1755,1664,1712,1725.75,1722.82,841630,1.44998E+14,,,
08-05-2001,WIPRO,EQ,1725.75,1720,1798,1703.5,1789.85,1768.6,1739.83,825078,1.43549E+14,,,
09-05-2001,WIPRO,EQ,1768.6,1795,1795,1608.1,1612,1622.5,1670.18,961748,1.60629E+14,,,
10-05-2001,WIPRO,EQ,1622.5,1610,1675,1560,1617.7,1615.45,1618.6,1135850,1.83849E+14,,,
11-05-2001,WIPRO,EQ,1615.45,1602.15,1635,1569.8,1602,1591.05,1600.66,871278,1.39462E+14,,,
14-05-2001,WIPRO,EQ,1591.05,1580,1628,1560,1593,1577.05,1595.06,673943,1.07498E+14,,,
15-05-2001,WIPRO,EQ,1577.05,1575,1649.8,1451,1640,1611,1557.07,1003562,1.56262E+14,,,
16-05-2001,WIPRO,EQ,1611,1660,1712.65,1642.05,1642.05,1656.6,1676.48,860920,1.44332E+14,,,
17-05-2001,WIPRO,EQ,1656.6,1670,1719,1651,1675,1665.9,1680.88,753012,1.26572E+14,,,
18-05-2001,WIPRO,EQ,1665.9,1679.95,1680,1625.25,1647,1643.25,1650.13,563624,9.30054E+13,,,
21-05-2001,WIPRO,EQ,1643.25,1659,1707,1640.3,1672,1689,1676.37,734211,1.23081E+14,,,
22-05-2001,WIPRO,EQ,1689,1695,1754,1695,1732.1,1734.45,1732.09,825975,1.43066E+14,,,
23-05-2001,WIPRO,EQ,1734.45,1750,1783,1736.2,1768,1767.7,1762.92,628401,1.10782E+14,,,
24-05-2001,WIPRO,EQ,1767.7,1762.5,1827,1745,1790.05,1782.15,1795.38,966932,1.73602E+14,,,
25-05-2001,WIPRO,EQ,1782.15,1793.7,1819.7,1767,1799.9,1789.4,1790.77,575389,1.03039E+14,,,
28-05-2001,WIPRO,EQ,1789.4,1800,1856,1785,1847,1843.3,1826.36,745649,1.36182E+14,,,
29-05-2001,WIPRO,EQ,1843.3,1849.65,1868,1831,1840,1852.65,1849.11,591949,1.09458E+14,,,
30-05-2001,WIPRO,EQ,1852.65,1835,1845,1725,1730,1735.25,1774.63,728321,1.2925E+14,,,
31-05-2001,WIPRO,EQ,1735.25,1722,1722,1636.2,1687.95,1673.5,1674.57,704391,1.17956E+14,,,
01-06-2001,WIPRO,EQ,1673.5,1689,1726,1660,1674,1669.85,1692.14,771549,1.30557E+14,,,
04-06-2001,WIPRO,EQ,1669.85,1684,1684,1550,1555,1556.7,1594.31,714547,1.13921E+14,,,
05-06-2001,WIPRO,EQ,1556.7,1551.3,1594,1516,1554.9,1548,1556.7,989344,1.54012E+14,,,
06-06-2001,WIPRO,EQ,1548,1580,1640,1575,1604.9,1599.55,1613.36,877710,1.41606E+14,,,
07-06-2001,WIPRO,EQ,1599.55,1594.9,1622,1535.25,1618,1597.2,1575.99,983592,1.55013E+14,,,
08-06-2001,WIPRO,EQ,1597.2,1625,1699,1607.1,1698,1682.15,1651.27,1170390,1.93263E+14,,,
11-06-2001,WIPRO,EQ,1682.15,1685,1716.4,1656.6,1692.15,1692.05,1687.68,1190738,2.00959E+14,,,
12-06-2001,WIPRO,EQ,1692.05,1685,1754.95,1655,1748.55,1736.6,1700.28,994427,1.6908E+14,,,
13-06-2001,WIPRO,EQ,1736.6,1760,1774,1707.5,1738,1740.55,1740.91,1046499,1.82187E+14,,,
14-06-2001,WIPRO,EQ,1740.55,1724,1730,1648,1650.3,1657.95,1687.7,1208245,2.03915E+14,,,
15-06-2001,WIPRO,EQ,1657.95,1646.6,1646.6,1546,1574.9,1565.45,1575.29,1245911,1.96267E+14,,,
18-06-2001,WIPRO,EQ,1565.45,1561,1569,1460,1557,1550.5,1513.71,1212249,1.835E+14,,,
19-06-2001,WIPRO,EQ,1550.5,1540,1584,1520.25,1567,1560.05,1562.67,1004454,1.56963E+14,,,
20-06-2001,WIPRO,EQ,1560.05,1574,1574,1505.15,1519,1521,1525.01,696193,1.0617E+14,,,
21-06-2001,WIPRO,EQ,1521,1525.8,1554,1485,1529,1525.65,1517.6,1137718,1.7266E+14,,,
22-06-2001,WIPRO,EQ,1525.65,1525,1529.6,1466,1482,1481.7,1494.52,919912,1.37483E+14,,,
25-06-2001,WIPRO,EQ,1481.7,1471,1471,1272,1274,1281.8,1341.37,1185431,1.5901E+14,,,
26-06-2001,WIPRO,EQ,1281.8,1263,1406,1221.1,1362,1376.75,1349.12,1699519,2.29285E+14,,,
27-06-2001,WIPRO,EQ,1376.75,1375,1483.7,1325,1399.9,1393,1400.08,2521151,3.52981E+14,,,
28-06-2001,WIPRO,EQ,1393,1399.7,1417,1357.25,1390,1380.9,1387.92,1074269,1.491E+14,,,
